data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,status,dataset_type
data51880,WIKI_C_06360,C,فالعام ديال 1967، سير فرانسيس شيشيستر كان ناوي يدور على العالم كامل بوحدو فباطو. وصاوب واحد الباطو يتبنى على هاد الغرض فالورش ديال سوتر ف كاوز، ف جزيرة وايت.	,"f l-3am dyal 1967, Sir Francis Chichester kan nawi y-dor 3la l-3alam kamel bo7do f-bato. w-sawb wa7d l-baTo y-t-bna 3la had l-gharad f-l-warsh dyal souter f Cowes, f-Jazirat Wight.","In 1967, Sir Francis Chichester was determined to sail around the world alone. A boat was built for him for this purpose at the Souter yard in Cowes, on the Isle of Wight.",في عام 1967، كان السير فرانسيس تشيشيستر عازماً على الإبحار حول العالم بمفرده. وقد بُني له قارب خصيصاً لهذا الغرض في حوض سوتر في كاوز بجزيرة وايت.,VALIDATED,GOLD
data51881,DATA_22825,B,داڤيد فيرير (ربح على نادال ف يو إس أوبن ديال 2007 و الأوستراليان أوبن ديال 2011، و على موراي ف فرنش أوبن ديال 2012),"David Ferrer (rb7 3la Nadal f US Open dyal 2007 w l-Australian Open dyal 2011, w 3la Murray f French Open dyal 2012)","David Ferrer (defeated Nadal at the 2007 US Open and the 2011 Australian Open, and Murray at the 2012 French Open)",ديفيد فيرير (هزم نادال في بطولة أمريكا المفتوحة 2007 وبطولة أستراليا المفتوحة 2011، وموراي في بطولة فرنسا المفتوحة 2012),VALIDATED,GOLD
data51882,WIKI_C_07285,C,كنتمناو الحكومة ديال ميريكان تحبس التدخل سياسيا وعسكريا واجتماعيا برا حدود الولايات المتحدة الأمريكية. بغينا عدم التدخل.	,k-ntmnaw l-hokoma dyal mirikan t-7bes t-tedakhkhul siyasiyan w 3skariyan w ijtima3iyan bra 7doud l-wilayat l-muta7ida l-amrikiya. bghina 3adam t-tedakhul.,"We hope the U.S. government stops intervening politically, militarily, and socially outside the borders of the United States. We want non-interventionism.",نأمل أن تتوقف الحكومة الأمريكية عن التدخل سياسياً وعسكرياً واجتماعياً خارج حدود الولايات المتحدة الأمريكية. نحن نطالب بعدم التدخل.	,VALIDATED,GOLD
data51883,DATA_12065,A,عمرك تركب داك العود راه كيركل,3emrek t rkeb dak l3awd rah kirkel,"never ride that horse, it kicks",إياك أن تركب ذلك الحصان، فإنه يرفس,VALIDATED,GOLD
data51884,DATA_9399,A,راني كنت شميت شي ريحة ماهياش,rani knt chemit chi ri7a mahiach,i smelled a bad smell,شَمَمْتُ رَائِحَةً كَرِيهَةً,VALIDATED,GOLD
data51885,WIKI_D_03982,D,إتش سي كاري وآي لي (1824)، فيلاديلفيا ف 1824؛ ولا حكاية قصيرة على المؤسسات والحوايج ديال العموم اللي كاينين ف هاد العاصمة، كايونو دليل كامل للبراني، فيلاديلفيا، پنسيلفانيا، ميريكان: إتش سي كاري وآي لي.,"H.C. Carey & I. Lea (1824), Philadelphia f 1824; walla, 7kaya qsira 3la l-mo2assassat w l-7wayj dyal l-3omom li kaynin f had l-3asima, k-ykono guide kamel l l-brrani, Philadelphia, PA, USA: H.C. Carey & I. Lea.	","H.C. Carey & I. Lea (1824), Philadelphia in 1824; or, a brief account of the public institutions and remarkable objects of this metropolis, forming a complete guide for strangers, Philadelphia, PA, USA: H.C. Carey & I. Lea.	",إتش سي كاري وآي لي (1824)، فيلادلفيا في عام 1824؛ أو وصف موجز للمؤسسات العامة والمعالم البارزة في هذه العاصمة، لتكون دليلاً كاملاً للغرباء، فيلادلفيا، بنسيلفانيا، الولايات المتحدة: إتش سي كاري وآي لي.,VALIDATED,GOLD
data51886,WIKI_D_04228,D,مابين 1460 و 1480، فاش كانت شادة الدولة العثمانية، تبنى سيستيم دفاعي كبر، فيه طوابي و حيوط قصار و براوج كتر. و في النص اللول ديال القرن 18، زادوا خنادق محصنة.,"mabin 1460 w 1480, fach kanat shada l-dawla l-3othmaniya, tbna system difa3i kbir, fih twabi w 7iwt qsar w braoj ktar. w f l-nos l-lol dyal l-qarn 18, zadou khanadi9 mo7assana.","Between 1460 and 1480, while held by the Ottoman Empire, a larger defensive system was built, including escarpments, low walls, and more towers. During the first half of the 18th century, fortified trenches were added.",بين عامي 1460 و 1480، أثناء سيطرة الدولة العثمانية، تم بناء نظام دفاعي أكبر، بما في ذلك المنحدرات والجدران المنخفضة والمزيد من الأبراج. خلال النصف الأول من القرن الثامن عشر، أضيفت خنادق محصنة.,VALIDATED,GOLD
data51887,DATA_0598,A,"وه... صراحة, عندي واحد المشكل أ الشاف ...","Uh... Sara7a, 3ndi wahd lmochkil a chef ...","Uh... actually, I have a problem, boss...",اه... في الواقع، لدي مشكلة يا رئيس...,VALIDATED,GOLD
data51888,DATA_0540,A,"راك باقي ضريف, نتا عزيز عليا واخا كاتغش!","rak ba9i Drief, nta 3ziz 3lia wakha katghoch!","You're still nice, I like you even though you're a cheater!",ما زلت لطيفاً، أحبك على الرغم من كونك مخادعاً!,VALIDATED,GOLD
data51889,DATA_2534,A,زوين و باقي يالاه خرج من البحر,zwin o ba9i yalah khrj mn lb7r,It is lovely and fresh,إنه جميل ومنعش,VALIDATED,GOLD
data51890,WIKI_D_01671,D,ف 1970، من بعد ما تقاعد من سيكريتير ديال الحزب، شرا طريف ديال الغابة فين يقدر يرجع للهواية ديالو ديال التشجير. سنين بزاف كان كيدوز الشتا ديالو ف ولاية ديال فلوريدا ف ميريكان، و لكن ف اللخر رجع سكن ف النورويج بصفة نهائية.,"f 1970, men b3d ma tq3ed men secretir dyal l7ezb, chra ttrif dyal lghaba fin yeqder yerja3 lhiwaya dyalo dyal tchrjir. snin bzaf kan kidouz chta dyalo f wilaya dyal Florida f merikan, walakin f le5r rja3 sken f Norweej b sifa nihaiya.","In 1970, after retiring as party secretary, he acquired a patch of woodland where he could resume his passion for forestry. For many years he spent his winters in the US state of Florida, but eventually moved back permanently to Norway.",في عام 1970، بعد تقاعده كأمين عام للحزب، امتلك بقعة من الأخشاب حيث يمكنه استئناف شغفه بالغابات. لسنوات عديدة، قضى فصل الشتاء في ولاية فلوريدا الأمريكية، لكنه عاد في النهاية للاستقرار بشكل دائم في النرويج.,VALIDATED,GOLD
data51891,DATA_10582,A,مانضنش غادي نستهلك ڭاع هاد الماكلة,mandench ghadi nstehlek ga3 had lmakla,I dont think  i will eat all this food,لا أعتقد أنني سآكل كل هذا الطعام,VALIDATED,GOLD
data51892,DATA_23481,B,ديرو مناطق رطبة معالجة على شكل مناطق ديال معالجة مياه الأمطار على مساحة من 35 حتى ل 600 أكر (2.4 كيلومتر مربع)، باش تنقصو من كمية الملوثات اللي فالبيئة.	,"diro manatiq ratba mu3alija f-shkel manatiq dyal mu3alajat miyah l-amtar 3la msaha mn 35 7tta l 600 acre (2.4 kilomitr morabba3), bash t-n9so mn kmiyat l-molawwithat li f l-bi2a.","Construct treated wetlands as stormwater treatment areas on a surface ranging from 35 to 600 acres (2.4 square kilometers), to reduce the amount of pollutants in the environment.",إنشاء مناطق رطبة اصطناعية لمعالجة مياه الأمطار على مساحة تتراوح بين 35 و600 فدان (2.4 كيلومتر مربع)، للتقليل من كمية الملوثات في البيئة.,VALIDATED,GOLD
data51893,WIKI_D_11711,D,خلال الموسم دارو 27 إعصار مداري تسمّاو فغرب المحيط الهادي و سمّاهوم مركز التحذير من الأعاصير المشترك، منين تأكد باللي ولاو عواصف مدارية. هاد السميات داروهم فواحد الليستة جديدة اللي بدات ف 1979.,"khlal l-mowsim daru 27 i3sar madari tssmaw f-gharb l-mohit l-hadi w smmahom markaz t-tahdhir mn l-a3asir l-mochtrak, mnin t2akd bli wallaw 3wasif madariya. had smyatt darohom f-wahed lista jdida lli bdat f 1979.","During the season 27 named tropical cyclones developed in the Western Pacific and were named by the Joint Typhoon Warning Center, when it was determined that they had become tropical storms. These names were contributed to a revised list which started on 1979.",خلال الموسم، تطورت 27 عاصفة استوائية مسماة في غرب المحيط الهادئ وتم تسميتها من قبل مركز التحذير المشترك من الأعاصير، عندما تم تحديد أنها أصبحت عواصف مدارية. تم المساهمة بهذه الأسماء في قائمة منقحة بدأت في عام 1979.,VALIDATED,GOLD
data51894,DATA_23441,B,أكبر عدد ديال الانتصارات فالتاريخ كامل - 224 (من مورا نهاية موسم 2011-2012؛ فات كيرك ماكلين، 211).	,"akbar 3adad dyal l-intisarat f t-tarikh kamel - 224 (mn mora nihayat mawsim 2011-2012; fat Kirk McLean, 211).","Most wins in franchise history - 224 (following the end of the 2011-2012 season; surpassing Kirk McLean, 211).",أكبر عدد من الانتصارات في التاريخ - 224 (بعد نهاية موسم 2011-2012؛ متجاوزاً كيرك ماكلين بـ 211 انتصاراً).	,VALIDATED,GOLD
data51895,DATA_19838,B,بموجب القرار، اللي تم دمجو في قرار مجلس الأمن 2118، سوريا مطالبة تاخد هاد الإجراءات: ما تستعملش، ما تطوروش، وما تنتجش الأسلحة الكيماوية، وتتعاون بشكل كامل مع ل أو پي سي دابليو.	,"b-mojib l-qarar, lli t-tem damjo f qarar majlis al-2amn 2118, suriya motaliba takhod had l-2ijra2at: ma t-st3melsh, ma t-twwersh, w ma t-ntajsh l-asli7a l-kimawiya, w t-t3awn b-shkel kamel m3a l-OPCW.","Under the resolution, which was incorporated into UN Security Council Resolution 2118, Syria is required to take the following measures: not to use, develop, or produce chemical weapons, and to cooperate fully with the OPCW.",بموجب القرار، الذي تم دمجه في قرار مجلس الأمن رقم 2118، تُطالب سوريا باتخاذ الإجراءات التالية: عدم استخدام الأسلحة الكيميائية أو تطويرها أو إنتاجها، والتعاون الكامل مع منظمة حظر الأسلحة الكيميائية.	,VALIDATED,GOLD
data51896,DATA_22168,B,حكايات أخرى كتعاود على شحال من جلسة ديال الشراب و قداس كحل دارو فيهم تضحيات ديال الحيوانات، و شي مرة ضحاو بواحد القزّم.,"7kayat okhra kat3awd 3la sh7al men jalsa dyal shrab o qddas k7el daro fihom tad7yat dyal l7ayawanat, o shi mrra d7ao bwa7ed l-qazzem.","Other tales recount numerous drinking sessions and black masses at which animal sacrifices , and on one occasion the sacrifice of a dwarf , took place.",تحكي قصص أخرى عن العديد من جلسات الشرب والقداس الأسود التي شهدت تقديم تضحيات حيوانية، وفي إحدى المناسبات، تضحية قزم.,VALIDATED,GOLD
data51897,WIKI_C_12309,C,ف 2015، لجمعية لملكية للبستنة علنات على بلان باش يعاودو يقادو جردة ديال وورسلي نيو هال، ويفتحوها ف 2019 بسميت جردة بريدج واتر ديال آر إتش إس.,"f 2015, l-jam3iya l-malakiya l-bastana 3lnat 3la plan bash y-3awdo y-qaddo jarda dyal Worsley New Hall, w yft7oha f 2019 b-smit jarda Bridgewater dyal RHS.	","In 2015, the Royal Horticultural Society announced plans to restore the Worsley New Hall gardens and open them in 2019 as RHS Garden Bridgewater.	",في عام 2015، أعلنت الجمعية الملكية للبستنة عن خطة لإعادة تأهيل حدائق وورسلي نيو هول، وافتتاحها في عام 2019 تحت اسم حديقة بريدج واتر التابعة للجمعية الملكية للبستنة.	,VALIDATED,GOLD
